index,text,label
1000039609743556613,"""سپاهی عده ای عقده ای و وطن فروش مادرسیدن تف به هرچی تروریست و حکومت ملاهیه#IRGC_on_FTO_list#IRGC_Against_HumanRights#IRGC_spy_organization#IRGCTerrorists#Iranarchism""",3
1377391475168665601,"""حاجی خیلی فضای تفرعن و مزخرفی داره""",3
1377389963650551808,"""از این آدمهای """"تنهایی خیلی باشکوهه به نظرم"""" گازرسانی پسند م خوشم نمیاد.""",3
1377402146375761920,"""من واقعا مشکل آنچانی توی علینژاد نمیبینمنمیدونم چرا انقد باهاش مشکل دارید""",3
1377408792258883586,"""شما شاید ندونین ولی من سعی کردم با کسی که بهم به چشم چیزی جز دوست نگاه میکرد(پز نمیدم)دوست بشم واقعا بنظرم ارزش دوستی خیلی بالاتر ازیناس@ygofficialblink""",1
1377409177212096516,"""از این کانال:"""" بعضی از آدما بدون اینکه خودشون بدونن خوبن؛بدون اینکه حرفی بزنی حالت رو از تو چشمات میخونن،بدون اینکه لمسشون کنی تا اعماق قلبت رو احساس میکنن؛بعضیا مرز آدم بودن رو رد کردن بخاطر همینه که ما تو قلبمون ابدی دوسشون داریم..!""""""",1
1377392620473872386,"""حقیقتا هیچکدوم از توصیفاشو ازت ندیدم...و اینو بدون ماهم همینجوری ک هستی دوست داریم بلوی مهربون 💙""",1
1377393561461788674,"""خیلی ممنونم❤️الهی آمییییین 😅""",1
1002083407159947265,"""نمی کردیم بشه. فلانی - شوهرمن-میخواست از ایران بره خانواده ش میخواستن جلوشو بگیرن مخصوصا چون داداشش مقیم کویته. میخواستن حداقل این یکی تو ایران بمونه بخاطر پدر و مادرشون - یه برادر داشت و سه تا خواهر که دو تا کوچکه مجرد بودن-داداشه بهش گفته بود تو بمون تو ایران من ۵٠ میلیون""",2
1001630573583007744,"""جلوی ماشینا پلاک نداره؟""",2
1001455350250393600,"""تو ایران خیلی بعیده تا آخر عمر بتونی قِسِر در بری، مدرسه بری می کننت، کلاس قران بری می کننت، سیاسی باشی می کننت، اعتراض کنی می کننت متاسفانه در ایران راهی جز دادن نمونده.#IranRegimeChange""",3
1001909892704157697,"""برای همه جا نداریم که""",2
1002253388275486722,"""#SaveSoheilدرود بر سهیلو سهیل ها ....""",1
1002177359058034689,"""از نظر دوز«پررویی»و«اعتماد به نفس»آقایان یاد حکایت «فخرالدین علی صفی»در«لطایف الطوایف»افتادم:مردی را که ادعای خدایی کرد نزد خلیفه بردند.خلیفه:تو خدایی و لابد خبر داری که پارسال کسی ادعای نبوت کرد و بر دارش کردیم.مرد گفت:«نیکو کردی بنده من،زیرا من او را به سوی شما نفرستاده بودم!""",3
1001388220268077058,"""اصن بحث زن و اينا نيس""",2
1001925638977138693,"""#زن هاوقتی میخندندانگار دنیا میخنددمیگویید نه؟به خنده های #مادرتان فکر کنید...[ دورش میگردد ]""",1
1002084241704812544,"""شماره 13 دوهفته نامه #آیت_ماندگار - نیمه دوم خرداد 1395""",2
1377402284062179337,"""بیداری یا داری خواب میبینی که بیداری ؟""",2
1377391500980592644,"""احسنتمامام حسین پادشاه عالمین هستنددر این شکی نیست 😍❤️""",1
1001781495541981184,"""در درون شهر كوران ، دردها دارم ز بينايي!""",3
1377373527616053248,"""🙄دختره ها ,عشق و عاشقی نیست,پس چطوری درس بدیم به بقیه""",2
1377401601388863490,"""سوسک هم اخه خوشگله ولی دخترا میترسن😂😂😂""",2
1377406621064826883,"""امیدوارم که هر جا هستی عالی باشی وجور بشه بری و نوش باشی و همیشه لبخند به لبهات""",1
1002161994458390529,"""کافیه یه لحظه به بیرون رفتن فکر کنم، جوراب ها پا در میارن و میرن خودشونو گم و گور میکنن""",3
1002966365102227456,"""شمایی که از پیشرفت فرهنگی دم میزنی، وقتی یه دختر میبینی دیگه از بالا تا پایین آنالیزش نکن""",3
1377392518472429568,"""یکی اسپیس بزنه راجب انیمه حرف بزنیماونم نشد موزیک""",2
1001195846522810374,"""وقتی 4 تا #مهاجم نوک رو به عنوان #هافبک میذاره تو ترکیب مشخصه نتیجه همین میشه😑😒""",3
1377401844889055234,"""خانم دکتر ما همش از عزیزان اسپوتنیک زده درمورد عوارض شنیدیم، کاش شما هم در اکانتتون بگید درمورد عوارض و احوالات بعد از سینوفارم""",2
1377382104175161346,"""تو یکی فقط بمیر من کل کشورو شیرینی میدم عن چهره #No2China""",3
1377392177471352834,"""فکر نکنم خودمون راه بدن:)""",2
1002914881941667840,"""روزی ما دوباره كبوترهایمان را پیدا خواهیم كردو مهربانی دست زیبایی را خواهد گرفتروزی که معنای هر سخن، دوست داشتن است #احمد_شاملو""",1
1377388656336453640,"""آقا دمت گرم چقدر زحمت کشیده بودی. انگاری کتاب داشتم میخوندم انقدر جالب بود😊""",1
1377400052419805186,"""کاز این توییت خیلی آندرریتده.""",2
1001178527226585088,"""شمام مثل اینکه کلاس تشریف داشتید برادر!""",2
1001080874513903617,"""در واقع اگر وآسیب شناسی دقیق بشود آفت اصلی مساجد، ۹۸درصدملا مولوی وآخوند هاهستند که جامعه ای اسلامی اعم از شیعه وسنی را به گند کشانده اند.""",3
1377402617328902148,"""😥امیدوارم پس اینجا تو قلبش جات تنگ نشه""",2
1377390562408497152,"""استغفرالله ببین منو از راه بدر میکنی هی""",3
1377399713545089026,"""راحت حرفتو بزن اگر دیدی اوضاع خیته بگو دروغ اوریل بود""",2
1377402694210445312,"""خیلی خوب بود. و چقدر عوض شده css 😳""",1
1001794414543421441,"""رتبه ای هرگز ندیدمبهتر از افتادگی،هرکه خود را کم ز ما میدانداز ما بهتر است“صائب تبریزی”""",1
1377393846296870914,"""الهی🤣🤣 ان‌شاءالله زودی خوب بشن""",1
1001769392017899521,"""آقای #۲۰دقیقه_ای با رای #خائنین رئیس مجلس باقی ماند""",3
1377392368710606848,"""بر منکرش لعنت#StanWorld #엑소 #EXO""",3
1377407074976534531,"""استادی که هیچی نمیذاره &gt;&gt;&gt;&gt;&gt;&gt;&gt;""",2
1377390535351042053,"""چه حال خوبیه وقتی آدم متوجه میشه دیگه اون درگیری ها دیگه آزارش نمیده 😍👌""",1
1001866011820388352,"""اینجا هم خودسانسوری می‌کنم.#MeToo""",2
1377401975516594178,"""ولی پشت هم انقد کسشر توییت کردم ۶۳ درصد خالی شدم ..""",2
1377408241475354626,"""خداییش الان خیلی دوره‌ی متفاوتیه، هر گوشی 3-4 تا دوربین، لنز مایع، تصحیح رنگ با AI، کیفیت عالی با نور کم و... واقعا نسبت به اون زمان خیلی پیشرفت‌های شگرفی کردن و واقعا این شدت از علاقه‌ی بشریت به دوربین هم برام جالبه، گالریا پر از عکس و فیلم‌هایی که هزار سال یه بار هم دیده نمیشن.""",1
1377392887978201089,"""هربار گوش میکنم میرینم از خنده عالیه لنتی😂""",1
1002158712432349185,"""کار بسیار قشنگی انجام میدید و ایول داره. خدا حفظشون کنه. کاش من هم میتونستم برای یکبار دیگه یکی از هوس های پدرم رو براورده کنم.""",1
1377409009599311881,"""این مهم ترین جنبه تخریبی امپریالیسم چین است. تا زمانی که شماها بشینید حرف‌های نژادپرستانه مزخرف در مورد چین بنویسید که وای به زودی در ایران خفاش می خوریم و رستوران چینی همه جا را می‌گیرد - موضوع کنترل منابع و حق نیروی کار ایران به این منابع به حاشیه می‌ره.""",3
1377379247002513412,"""یه تلفنم بغل فرشست، اون برا ارتباط مستقیم با خداست لابد😂""",2
1377407464996401152,"""همونی که فردوسی و مولانا و سعدی و حافظ و عطار و... کلی مدحش‌ُ گفتن و الگوشون بوده عمو :)""",2
